2025-05-20 18:02:50.060 | WARNING  | nodes.vlm_node:__init__:18 - Starting VLM
2025-05-20 18:09:30.643 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:30.735 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:33.899 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.26s
2025-05-20 18:09:34.837 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:34.856 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:41.243 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 6.41s
2025-05-20 18:09:41.245 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:41.259 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:45.089 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.84s
2025-05-20 18:09:45.091 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:45.106 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:49.709 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.62s
2025-05-20 18:09:49.711 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:49.725 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:53.609 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.90s
2025-05-20 18:09:53.611 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:53.627 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:55.798 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.19s
2025-05-20 18:09:55.800 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:55.817 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:09:57.928 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.13s
2025-05-20 18:09:57.930 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:09:57.945 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:00.258 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.33s
2025-05-20 18:10:00.260 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:00.275 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:02.658 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.40s
2025-05-20 18:10:02.660 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:02.754 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:05.900 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.24s
2025-05-20 18:10:09.941 | DEBUG    | nodes.vlm_node:_get_enemy_strength:189 - Enemies profiled: profiled_enemies_indices=[4, 1, 2]
2025-05-20 18:10:09.941 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:411 - STAT_UPDATER: Updating awareness on active characters
2025-05-20 18:10:09.942 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:09.959 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:15.606 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.66s
2025-05-20 18:10:15.607 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:15.623 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:16.632 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.02s
2025-05-20 18:10:16.633 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:16.651 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:21.642 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.01s
2025-05-20 18:10:21.643 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:21.660 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:22.657 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.01s
2025-05-20 18:10:22.658 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:22.673 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:27.460 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.80s
2025-05-20 18:10:27.462 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:27.476 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:28.464 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.00s
2025-05-20 18:10:28.465 | INFO     | nodes.vlm_node:_update_active_characters_strengths:450 - STAT_UPDATER: Active character ID: 2
2025-05-20 18:10:28.466 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:28.485 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:10:33.308 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.84s
2025-05-20 18:10:33.309 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:462 - Character stats updated
2025-05-20 18:10:33.310 | DEBUG    | nodes.llm_node:__call__:50 - ---REASONER IS PLANNING---
2025-05-20 18:10:33.310 | INFO     | nodes.llm_node:__call__:53 - Turn context:
# CHARACTERS STATS
Character 0 has HP 10388 out of 11549, EP 620 out of 620, CP 200 out of 200. Its attack 1141, defense 736, arts strength 701, arts defense 556, initiative 94. 
Character 1 has HP 10138 out of 10138, EP 580 out of 580, CP 200 out of 200. Its attack 1024, defense 684, arts strength 673, arts defense 514, initiative 103. 
Character 2 has HP 5961 out of 8374, EP 900 out of 900, CP 200 out of 200. Its attack 910, defense 588, arts strength 761, arts defense 477, initiative 84. 
Character 3 has HP 5961 out of 12590, EP 900 out of 900, CP 200 out of 200. Its attack 1099, defense 674, arts strength 762, arts defense 527, initiative 105. 

You can give orders to Character 2.

# ENEMIES STATS
Enemy 4 has HP 9836 out of 9836, stun level 0%. Its attack 79, defense 292, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is within reach of basic attack, crafts, and attack arts.
Enemy 1 has HP 34681 out of 34681, stun level 0%. Its attack 782, defense 409, arts strength 793, arts defense 344, initiative 148. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, fear, delay, mute, blind. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
Enemy 2 has HP 9836 out of 9836, stun level 0%. Its attack 79, defense 292, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
2025-05-20 18:10:49.542 | INFO     | nodes.llm_node:__call__:61 - Reasoner decision:
content='\n\n' additional_kwargs={'tool_calls': [ChatCompletionMessageToolCall(function=Function(arguments='{"enemy_id":4}', name='action_use_art'), id='aJmaoyIU3mrdap4ErXqfvAgPOsPegpZX', type='function')]} response_metadata={'token_usage': Usage(completion_tokens=26, prompt_tokens=1547, total_tokens=1573, completion_tokens_details=None, prompt_tokens_details=None), 'model': 'openai/qwen3-30b-a3b', 'finish_reason': 'tool_calls', 'model_name': 'openai/qwen3-30b-a3b'} id='run--f3c5c382-0251-4e84-8228-55896f774165-0' tool_calls=[{'name': 'action_use_art', 'args': {'enemy_id': 4}, 'id': 'aJmaoyIU3mrdap4ErXqfvAgPOsPegpZX', 'type': 'tool_call'}] usage_metadata={'input_tokens': 1547, 'output_tokens': 26, 'total_tokens': 1573}
2025-05-20 18:10:49.546 | DEBUG    | tools.controller:select_target_enemy:89 - TOOL: Attemp to select requested target
2025-05-20 18:10:50.198 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-20 18:10:50.501 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:10:51.134 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-20 18:10:51.438 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:10:52.066 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-20 18:10:52.370 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:10:53.005 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-20 18:10:53.309 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:10:53.940 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-20 18:10:54.243 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:10:54.876 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-20 18:10:55.179 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:10:55.179 | DEBUG    | tools.controller:action_use_art:176 - TOOL: Using art
2025-05-20 18:10:56.785 | DEBUG    | __main__:_forget_turn_reasoning:121 - ---FORGET TURN REASONING---
2025-05-20 18:10:56.785 | DEBUG    | __main__:_is_combat_over:59 - ---CHECK IF COMBAT IS OVER---
2025-05-20 18:10:56.786 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:10:56.929 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:00.175 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.39s
2025-05-20 18:11:00.175 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:00.309 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:03.540 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.36s
2025-05-20 18:11:03.541 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:03.676 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:06.717 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.18s
2025-05-20 18:11:06.717 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:06.848 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:10.081 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.36s
2025-05-20 18:11:10.082 | DEBUG    | __main__:_wait_for_agent_turn:99 - ---WAIT FOR AGENT TURN---
2025-05-20 18:11:10.713 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:10.849 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:14.120 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.41s
2025-05-20 18:11:14.121 | DEBUG    | nodes.vlm_node:__call__:24 - ---UPDATING COMBAT STATS---
2025-05-20 18:11:14.122 | DEBUG    | nodes.vlm_node:_estimate_number_of_enemies:99 - STAT_UPDATER: Counting enemies
2025-05-20 18:11:14.228 | INFO     | nodes.vlm_node:_estimate_number_of_enemies:137 - STAT UPDATER: Enemies number: 3
2025-05-20 18:11:14.228 | DEBUG    | nodes.vlm_node:_get_enemy_strength:146 - STAT_UPDATER: Getting enemies' strengths and weaknesses
2025-05-20 18:11:14.882 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:14.902 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:19.758 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.88s
2025-05-20 18:11:19.760 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:19.775 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:23.541 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.78s
2025-05-20 18:11:23.542 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:23.557 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:28.553 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.01s
2025-05-20 18:11:28.554 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:28.571 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:32.388 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.83s
2025-05-20 18:11:32.389 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:32.406 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:34.539 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.15s
2025-05-20 18:11:34.541 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:34.557 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:36.657 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.12s
2025-05-20 18:11:36.658 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:36.676 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:38.960 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.30s
2025-05-20 18:11:38.961 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:38.977 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:41.339 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.38s
2025-05-20 18:11:41.341 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:41.437 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:44.520 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.18s
2025-05-20 18:11:45.445 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:45.465 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:51.826 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 6.38s
2025-05-20 18:11:51.827 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:51.843 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:11:55.640 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.81s
2025-05-20 18:11:55.642 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:11:55.656 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:00.685 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.04s
2025-05-20 18:12:00.687 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:00.704 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:04.540 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.85s
2025-05-20 18:12:04.541 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:04.559 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:06.721 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.18s
2025-05-20 18:12:06.722 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:06.739 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:08.784 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.06s
2025-05-20 18:12:08.786 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:08.806 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:11.114 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.33s
2025-05-20 18:12:11.116 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:11.134 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:13.510 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.39s
2025-05-20 18:12:13.511 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:13.606 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:16.799 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.29s
2025-05-20 18:12:21.857 | DEBUG    | nodes.vlm_node:_get_enemy_strength:189 - Enemies profiled: profiled_enemies_indices=[1, 2]
2025-05-20 18:12:21.857 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:411 - STAT_UPDATER: Updating awareness on active characters
2025-05-20 18:12:21.858 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:21.875 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:27.155 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.30s
2025-05-20 18:12:27.156 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:27.173 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:28.174 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.02s
2025-05-20 18:12:28.175 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:28.190 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:33.506 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.33s
2025-05-20 18:12:33.508 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:33.523 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:34.524 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.02s
2025-05-20 18:12:34.526 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:34.543 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:39.755 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.23s
2025-05-20 18:12:39.756 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:39.773 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:40.764 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.01s
2025-05-20 18:12:40.766 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:40.782 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:45.725 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.96s
2025-05-20 18:12:45.727 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:12:45.742 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:12:46.751 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.02s
2025-05-20 18:12:46.751 | INFO     | nodes.vlm_node:_update_active_characters_strengths:450 - STAT_UPDATER: Active character ID: 3
2025-05-20 18:12:46.751 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:462 - Character stats updated
2025-05-20 18:12:46.753 | DEBUG    | nodes.llm_node:__call__:50 - ---REASONER IS PLANNING---
2025-05-20 18:12:46.753 | INFO     | nodes.llm_node:__call__:53 - Turn context:
# CHARACTERS STATS
Character 0 has HP 10158 out of 11549, EP 605 out of 620, CP 200 out of 200. Its attack 1141, defense 736, arts strength 701, arts defense 556, initiative 94. 
Character 1 has HP 10138 out of 10138, EP 580 out of 580, CP 200 out of 200. Its attack 1024, defense 684, arts strength 673, arts defense 514, initiative 103. 
Character 2 has HP 5961 out of 8374, EP 900 out of 900, CP 200 out of 200. Its attack 910, defense 588, arts strength 761, arts defense 477, initiative 84. 
Character 3 has HP 10091 out of 12590, EP 590 out of 900, CP 200 out of 200. Its attack 1099, defense 674, arts strength 762, arts defense 527, initiative 105. 

You can give orders to Character 3.

# ENEMIES STATS
Enemy 1 has HP 9836 out of 9836, stun level 0%. Its attack 79, defense 292, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is within reach of basic attack, crafts, and attack arts.
Enemy 2 has HP 9836 out of 9836, stun level 0%. Its attack 79, defense 292, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
2025-05-20 18:13:01.087 | INFO     | nodes.llm_node:__call__:61 - Reasoner decision:
content='\n\n' additional_kwargs={'tool_calls': [ChatCompletionMessageToolCall(function=Function(arguments='{"enemy_id":1}', name='action_use_art'), id='zcsNFNwSaenkbQtp1Cva3zr3EUf5AnVh', type='function')]} response_metadata={'token_usage': Usage(completion_tokens=26, prompt_tokens=1366, total_tokens=1392, completion_tokens_details=None, prompt_tokens_details=None), 'model': 'openai/qwen3-30b-a3b', 'finish_reason': 'tool_calls', 'model_name': 'openai/qwen3-30b-a3b'} id='run--9fa4d0c0-0929-4e61-b973-a2f208e5b626-0' tool_calls=[{'name': 'action_use_art', 'args': {'enemy_id': 1}, 'id': 'zcsNFNwSaenkbQtp1Cva3zr3EUf5AnVh', 'type': 'tool_call'}] usage_metadata={'input_tokens': 1366, 'output_tokens': 26, 'total_tokens': 1392}
2025-05-20 18:13:01.091 | DEBUG    | tools.controller:select_target_enemy:89 - TOOL: Attemp to select requested target
2025-05-20 18:13:01.742 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-20 18:13:02.046 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-20 18:13:02.702 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-20 18:13:02.703 | DEBUG    | tools.controller:select_target_enemy:102 - TOOL: Found requested target! target_id=1 == enemy_id=1
2025-05-20 18:13:02.703 | DEBUG    | tools.controller:action_use_art:176 - TOOL: Using art
2025-05-20 18:13:04.312 | DEBUG    | __main__:_forget_turn_reasoning:121 - ---FORGET TURN REASONING---
2025-05-20 18:13:04.312 | DEBUG    | __main__:_is_combat_over:59 - ---CHECK IF COMBAT IS OVER---
2025-05-20 18:13:04.313 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:04.458 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:07.714 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.40s
2025-05-20 18:13:07.715 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:07.850 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:11.076 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.36s
2025-05-20 18:13:11.077 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:11.210 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:14.414 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.34s
2025-05-20 18:13:14.414 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:14.550 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:17.673 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.26s
2025-05-20 18:13:17.674 | DEBUG    | __main__:_wait_for_agent_turn:99 - ---WAIT FOR AGENT TURN---
2025-05-20 18:13:18.322 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:18.462 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:21.689 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.37s
2025-05-20 18:13:21.691 | DEBUG    | nodes.vlm_node:__call__:24 - ---UPDATING COMBAT STATS---
2025-05-20 18:13:21.692 | DEBUG    | nodes.vlm_node:_estimate_number_of_enemies:99 - STAT_UPDATER: Counting enemies
2025-05-20 18:13:21.798 | INFO     | nodes.vlm_node:_estimate_number_of_enemies:137 - STAT UPDATER: Enemies number: 3
2025-05-20 18:13:21.798 | DEBUG    | nodes.vlm_node:_get_enemy_strength:146 - STAT_UPDATER: Getting enemies' strengths and weaknesses
2025-05-20 18:13:22.448 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:22.466 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:27.341 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.89s
2025-05-20 18:13:27.342 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:27.358 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:31.022 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.68s
2025-05-20 18:13:31.023 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:31.038 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:35.401 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.38s
2025-05-20 18:13:35.403 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:35.419 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:39.259 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.86s
2025-05-20 18:13:39.261 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:39.280 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:41.455 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.19s
2025-05-20 18:13:41.456 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:41.472 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:43.536 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.08s
2025-05-20 18:13:43.538 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-20 18:13:43.555 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-20 18:13:45.863 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.33s
