2025-05-17 17:41:58.152 | WARNING  | nodes.vlm_node:__init__:18 - Starting VLM
Enemy 1 has HP 34681 out of 34681, stun level 0%. Its attack 782, defense 409, arts strength 793, arts defense 344, initiative 148. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, fear, delay, mute, blind. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
Enemy 2 has HP 5689 out of 9836, stun level 12%. Its attack 79, defense 249, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is within reach of basic attack, crafts, and attack arts.
2025-05-17 17:50:39.561 | INFO     | nodes.llm_node:__call__:61 - Reasoner decision:
content='\n\n' additional_kwargs={'tool_calls': [ChatCompletionMessageToolCall(function=Function(arguments='{"enemy_id":4}', name='action_use_art'), id='SEMC8ME3eoWKcV4F72VnOZew9KaKssfz', type='function')]} response_metadata={'token_usage': Usage(completion_tokens=26, prompt_tokens=1545, total_tokens=1571, completion_tokens_details=None, prompt_tokens_details=None), 'model': 'openai/qwen3-30b-a3b', 'finish_reason': 'tool_calls', 'model_name': 'openai/qwen3-30b-a3b'} id='run--fb7088fd-2dc9-49d4-8f77-4a72782a6c84-0' tool_calls=[{'name': 'action_use_art', 'args': {'enemy_id': 4}, 'id': 'SEMC8ME3eoWKcV4F72VnOZew9KaKssfz', 'type': 'tool_call'}] usage_metadata={'input_tokens': 1545, 'output_tokens': 26, 'total_tokens': 1571}
2025-05-17 17:50:39.566 | DEBUG    | tools.controller:select_target_enemy:89 - TOOL: Attemp to select requested target
2025-05-17 17:50:40.204 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-17 17:50:40.508 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-17 17:50:41.121 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-17 17:50:41.425 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-17 17:50:42.053 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-17 17:50:42.356 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-17 17:50:42.967 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-17 17:50:43.270 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-17 17:50:43.887 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=1
2025-05-17 17:50:44.189 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-17 17:50:44.807 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=2
2025-05-17 17:50:45.110 | DEBUG    | tools.controller:select_target_enemy:106 - TOOL: Next target
2025-05-17 17:50:45.110 | DEBUG    | tools.controller:action_use_art:176 - TOOL: Using art
2025-05-17 17:50:46.718 | DEBUG    | __main__:_forget_turn_reasoning:120 - ---FORGET TURN REASONING---
2025-05-17 17:50:46.718 | DEBUG    | __main__:_is_combat_over:59 - ---CHECK IF COMBAT IS OVER---
2025-05-17 17:50:46.719 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:50:46.941 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:50:51.094 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.37s
2025-05-17 17:50:51.094 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:50:51.221 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:50:55.510 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.42s
2025-05-17 17:50:55.512 | DEBUG    | __main__:_wait_for_agent_turn:98 - ---WAIT FOR AGENT TURN---
2025-05-17 17:50:56.157 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:50:56.290 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:00.282 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.12s
2025-05-17 17:51:00.283 | DEBUG    | nodes.vlm_node:__call__:24 - ---UPDATING COMBAT STATS---
2025-05-17 17:51:00.284 | DEBUG    | nodes.vlm_node:_estimate_number_of_enemies:99 - STAT_UPDATER: Counting enemies
2025-05-17 17:51:00.389 | INFO     | nodes.vlm_node:_estimate_number_of_enemies:137 - STAT UPDATER: Enemies number: 3
2025-05-17 17:51:00.389 | DEBUG    | nodes.vlm_node:_get_enemy_strength:146 - STAT_UPDATER: Getting enemies' strengths and weaknesses
2025-05-17 17:51:01.010 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:01.025 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:05.481 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.47s
2025-05-17 17:51:05.482 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:05.500 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:08.923 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.44s
2025-05-17 17:51:08.925 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:08.941 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:14.015 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.09s
2025-05-17 17:51:14.016 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:14.032 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:18.432 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.42s
2025-05-17 17:51:18.434 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:18.449 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:21.212 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.78s
2025-05-17 17:51:21.214 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:21.229 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:23.914 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.70s
2025-05-17 17:51:23.916 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:23.932 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:26.760 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.84s
2025-05-17 17:51:26.762 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:26.777 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:29.493 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.73s
2025-05-17 17:51:29.494 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:29.582 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:33.715 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.22s
2025-05-17 17:51:34.617 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:34.637 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:39.926 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.31s
2025-05-17 17:51:39.928 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:39.942 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:44.125 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.20s
2025-05-17 17:51:44.126 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:44.140 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:49.014 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.89s
2025-05-17 17:51:49.015 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:49.031 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:53.312 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.30s
2025-05-17 17:51:53.314 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:53.331 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:55.881 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.57s
2025-05-17 17:51:55.883 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:55.902 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:51:58.624 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.74s
2025-05-17 17:51:58.625 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:51:58.641 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:01.391 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.77s
2025-05-17 17:52:01.393 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:01.409 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:04.193 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.80s
2025-05-17 17:52:04.194 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:04.283 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:08.192 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.00s
2025-05-17 17:52:09.123 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:09.141 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:14.558 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.44s
2025-05-17 17:52:14.560 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:14.574 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:18.443 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.88s
2025-05-17 17:52:18.445 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:18.458 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:24.759 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 6.31s
2025-05-17 17:52:24.760 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:24.774 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:29.792 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.03s
2025-05-17 17:52:29.794 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:29.808 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:32.726 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.93s
2025-05-17 17:52:32.727 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:32.742 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:35.847 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.12s
2025-05-17 17:52:35.848 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:35.865 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:39.182 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.33s
2025-05-17 17:52:39.183 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:39.204 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:42.389 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.21s
2025-05-17 17:52:42.391 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:42.477 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:47.012 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.62s
2025-05-17 17:52:48.886 | DEBUG    | nodes.vlm_node:_get_enemy_strength:189 - Enemies profiled: profiled_enemies_indices=[2, 1, 0]
2025-05-17 17:52:48.886 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:411 - STAT_UPDATER: Updating awareness on active characters
2025-05-17 17:52:48.888 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:48.905 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:54.658 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.77s
2025-05-17 17:52:54.660 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:54.674 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:52:56.488 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.83s
2025-05-17 17:52:56.490 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:52:56.507 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:02.514 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 6.02s
2025-05-17 17:53:02.516 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:02.532 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:04.247 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.73s
2025-05-17 17:53:04.248 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:04.268 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:10.191 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.94s
2025-05-17 17:53:10.193 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:10.208 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:11.900 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.71s
2025-05-17 17:53:11.900 | INFO     | nodes.vlm_node:_update_active_characters_strengths:450 - STAT_UPDATER: Active character ID: 2
2025-05-17 17:53:11.901 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:11.915 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:18.281 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 6.38s
2025-05-17 17:53:18.281 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:462 - Character stats updated
2025-05-17 17:53:18.282 | DEBUG    | nodes.llm_node:__call__:50 - ---REASONER IS PLANNING---
2025-05-17 17:53:18.283 | INFO     | nodes.llm_node:__call__:53 - Turn context:
# CHARACTERS STATS
Character 0 has HP 11549 out of 11549, EP 605 out of 620, CP 200 out of 200. Its attack 1141, defense 736, arts strength 701, arts defense 556, initiative 94. 
Character 1 has HP 9061 out of 10138, EP 580 out of 580, CP 200 out of 200. Its attack 1024, defense 684, arts strength 673, arts defense 514, initiative 103. 
Character 2 has HP 7435 out of 10138, EP 900 out of 900, CP 200 out of 200. Its attack 910, defense 588, arts strength 761, arts defense 477, initiative 84. 
Character 3 has HP 7435 out of 12590, EP 900 out of 900, CP 200 out of 200. Its attack 1099, defense 674, arts strength 762, arts defense 527, initiative 105. 

You can give orders to Character 2.

# ENEMIES STATS
Enemy 2 has HP 8475 out of 9836, stun level 48%. Its attack 79, defense 292, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
Enemy 1 has HP 5689 out of 9836, stun level 12%. Its attack 79, defense 249, arts strength 654, arts defense 246, initiative 123. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, burn, seal, rot, fear, delay, freeze, mute, blind, deathblow. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
Enemy 0 has HP 33360 out of 34681, stun level 24%. Its attack 782, defense 409, arts strength 793, arts defense 344, initiative 148. It is weak to elements: time 120% of arts damage, space 120% of arts damage, mirage 120% of arts damage. It is resistant to elements: mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage, mirage 120% of arts damage. It is susceptible to get stat down, fear, delay, mute, blind. This enemy is out of reach for basic attack, but can be attacked by crafts, and attack arts.
2025-05-17 17:53:27.871 | INFO     | nodes.llm_node:__call__:61 - Reasoner decision:
content='\n\n' additional_kwargs={'tool_calls': [ChatCompletionMessageToolCall(function=Function(arguments='{"enemy_id":0}', name='action_use_craft'), id='zCxEPQjb0WbrVzSkIORn1KT8rTuSL1lQ', type='function')]} response_metadata={'token_usage': Usage(completion_tokens=27, prompt_tokens=1556, total_tokens=1583, completion_tokens_details=None, prompt_tokens_details=None), 'model': 'openai/qwen3-30b-a3b', 'finish_reason': 'tool_calls', 'model_name': 'openai/qwen3-30b-a3b'} id='run--8265c3c9-39f9-4f0f-b9a4-34f43c8adf75-0' tool_calls=[{'name': 'action_use_craft', 'args': {'enemy_id': 0}, 'id': 'zCxEPQjb0WbrVzSkIORn1KT8rTuSL1lQ', 'type': 'tool_call'}] usage_metadata={'input_tokens': 1556, 'output_tokens': 27, 'total_tokens': 1583}
2025-05-17 17:53:27.875 | DEBUG    | tools.controller:select_target_enemy:89 - TOOL: Attemp to select requested target
2025-05-17 17:53:28.539 | DEBUG    | tools.controller:select_target_enemy:98 - TOOL: Current target_id=0
2025-05-17 17:53:28.540 | DEBUG    | tools.controller:select_target_enemy:102 - TOOL: Found requested target! target_id=0 == enemy_id=0
2025-05-17 17:53:28.540 | DEBUG    | tools.controller:action_use_craft:203 - TOOL: Using craft
2025-05-17 17:53:30.148 | DEBUG    | __main__:_forget_turn_reasoning:120 - ---FORGET TURN REASONING---
2025-05-17 17:53:30.148 | DEBUG    | __main__:_is_combat_over:59 - ---CHECK IF COMBAT IS OVER---
2025-05-17 17:53:30.149 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:30.417 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:35.261 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.11s
2025-05-17 17:53:35.261 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:35.386 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:39.453 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.19s
2025-05-17 17:53:39.455 | DEBUG    | __main__:_wait_for_agent_turn:98 - ---WAIT FOR AGENT TURN---
2025-05-17 17:53:39.988 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:40.114 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:46.708 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 6.72s
2025-05-17 17:53:49.879 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:50.012 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:53:54.436 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.56s
2025-05-17 17:53:57.565 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:53:57.699 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:01.570 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.01s
2025-05-17 17:54:01.572 | DEBUG    | nodes.vlm_node:__call__:24 - ---UPDATING COMBAT STATS---
2025-05-17 17:54:01.573 | DEBUG    | nodes.vlm_node:_estimate_number_of_enemies:99 - STAT_UPDATER: Counting enemies
2025-05-17 17:54:01.679 | INFO     | nodes.vlm_node:_estimate_number_of_enemies:137 - STAT UPDATER: Enemies number: 2
2025-05-17 17:54:01.680 | DEBUG    | nodes.vlm_node:_get_enemy_strength:146 - STAT_UPDATER: Getting enemies' strengths and weaknesses
2025-05-17 17:54:02.326 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:02.341 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:07.240 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.91s
2025-05-17 17:54:07.242 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:07.256 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:10.304 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.06s
2025-05-17 17:54:10.306 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:10.322 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:14.604 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.30s
2025-05-17 17:54:14.605 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:14.621 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:18.539 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.93s
2025-05-17 17:54:18.541 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:18.556 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:20.906 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.37s
2025-05-17 17:54:20.907 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:20.922 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:23.337 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.43s
2025-05-17 17:54:23.338 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:23.354 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:25.971 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.63s
2025-05-17 17:54:25.973 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:25.988 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:28.694 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.72s
2025-05-17 17:54:28.695 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:28.788 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:32.604 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.91s
2025-05-17 17:54:33.515 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:33.531 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:38.326 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.81s
2025-05-17 17:54:38.327 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:38.341 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:41.559 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.23s
2025-05-17 17:54:41.561 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:41.574 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:46.668 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 5.11s
2025-05-17 17:54:46.669 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:46.687 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:50.602 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 3.93s
2025-05-17 17:54:50.604 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:50.621 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:52.926 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.32s
2025-05-17 17:54:52.928 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:52.941 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:55.462 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.53s
2025-05-17 17:54:55.463 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:55.481 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:54:58.170 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.71s
2025-05-17 17:54:58.171 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:54:58.188 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:55:01.038 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 2.87s
2025-05-17 17:55:01.039 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:55:01.126 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:55:05.393 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.35s
2025-05-17 17:55:07.198 | DEBUG    | nodes.vlm_node:_get_enemy_strength:189 - Enemies profiled: profiled_enemies_indices=[1, 0]
2025-05-17 17:55:07.198 | DEBUG    | nodes.vlm_node:_update_active_characters_strengths:411 - STAT_UPDATER: Updating awareness on active characters
2025-05-17 17:55:07.199 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:55:07.220 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:55:12.159 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.96s
2025-05-17 17:55:12.161 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:55:12.177 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:55:13.506 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.34s
2025-05-17 17:55:13.506 | INFO     | nodes.vlm_node:_update_active_characters_strengths:450 - STAT_UPDATER: Active character ID: 0
2025-05-17 17:55:13.508 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:55:13.522 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:55:18.445 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 4.94s
2025-05-17 17:55:18.446 | INFO     | nodes.vlm_wrapper:__call__:74 - Prepare inputs
2025-05-17 17:55:18.461 | INFO     | nodes.vlm_wrapper:__call__:105 - Generating
2025-05-17 17:55:19.962 | INFO     | nodes.vlm_wrapper:__call__:119 - Success in 1.52s
